State,District,RMNCH,NCD,FRP,UHC_Index,UHC_Tercile,SCA,Infectious_Diseases,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,UHC_District,UHC_Poorest20,UHC_Rural,UHC_ReligMin,UHC_SCST,Service_Coverage,FRP_D,UHC_Index_D,Region,UHC_Gap,SCA_FRP_Gap,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,HC_Cluster,KM_Cluster
Odisha,Baudh,70.41,10.79,65.97,39.43,Low UHC,24.24,78.49,0.7679368859779695,0.1977418370460787,0.5813053097345133,0.3026989297347603,0.17739800216632562,0.7825842696629213,39.43,31.45,39.47,35.884,37.47,34.67,65.97,39.43,East,60.57,-31.3,7.98,-0.04,1.96,3.55,3.0,1.0
Odisha,Ganjam,69.73,6.16,76.08,32.94,Low UHC,14.32,82.84,0.7578148258410241,0.05645407384803175,0.7211006637168142,0.15169846440204737,0.058009387411240815,0.8314606741573033,32.94,27.4,32.97,26.41,30.67,26.72,76.08,32.94,East,67.06,-49.36,5.54,-0.03,2.27,6.53,3.0,1.0
Odisha,Gajapati,70.87,6.88,67.41,37.88,Low UHC,34.0,69.82,0.7747841619529622,0.07842538907537383,0.601216814159292,0.26663564448580734,0.2948609941027801,0.6851685393258425,37.88,26.21,37.62,36.19,36.48,32.8,67.41,37.88,East,62.12,-34.61,11.67,0.26,1.4,1.69,3.0,1.0
Odisha,Kalahandi,67.66,13.58,69.36,44.74,Medium UHC,35.18,79.9,0.7270020839535575,0.28288068355202933,0.6281803097345133,0.42624476500698005,0.3090624623901793,0.7984269662921348,44.74,34.67,44.85,49.59,42.74,40.09,69.36,44.74,East,55.26,-29.27,10.07,-0.11,2.0,-4.85,3.0,1.0
Odisha,Kendrapara,61.23,12.14,73.02,43.19,Medium UHC,32.67,84.72,0.631289074129205,0.2389380530973452,0.6787887168141593,0.39018147975802675,0.2788542544229149,0.8525842696629212,43.19,37.58,43.43,42.757999999999996,41.36,37.87,73.02,43.19,East,56.81,-35.15,5.61,-0.24,1.83,0.43,3.0,1.0
Odisha,Koraput,73.59,13.28,66.82,45.27,Medium UHC,40.47,71.97,0.8152724025007442,0.27372596887397005,0.5930586283185839,0.43857608189855735,0.3727283668311469,0.7093258426966291,45.27,31.66,44.44,39.038,43.15,41.07,66.82,45.27,East,54.73,-25.75,13.61,0.83,2.12,6.23,1.0,1.0
Odisha,Sambalpur,79.87,6.84,73.82,40.97,Low UHC,35.46,80.76,0.9087526049419471,0.0772047604516326,0.6898506637168142,0.33852954862726836,0.3124323023227825,0.8080898876404494,40.97,36.92,40.48,37.403999999999996,39.7,35.37,73.82,40.97,East,59.03,-38.45,4.05,0.49,1.27,3.57,3.0,0.0
Odisha,Cuttack,70.12,11.65,62.92,42.74,Medium UHC,34.88,79.57,0.7636201250372135,0.22398535245651516,0.5391316371681416,0.3797114937180084,0.3054519196052473,0.7947191011235953,42.74,33.7,44.0,42.65,40.03,38.8,62.92,42.74,East,57.26,-24.12,9.04,-1.26,2.71,0.09,3.0,1.0
Odisha,Sundargarh,65.35,8.69,58.78,41.66,Medium UHC,45.29,82.97,0.6926168502530513,0.13365883429966433,0.4818860619469027,0.3545835272219635,0.43073775424238775,0.8329213483146066,41.66,35.24,40.67,38.71,40.53,38.22,58.78,41.66,East,58.34,-20.56,6.42,0.99,1.13,2.95,3.0,1.0
Odisha,Subarnapur,79.1,6.48,71.35,38.25,Low UHC,27.0,82.95,0.8972908603751114,0.06621910283796156,0.6556969026548671,0.275244299674267,0.21061499578770004,0.8326966292134831,38.25,35.44,38.11,37.379999999999995,37.27,32.73,71.35,38.25,East,61.75,-38.62,2.81,0.14,0.98,0.87,3.0,0.0
Odisha,Bargarh,76.07,8.25,66.96,35.14,Low UHC,15.72,81.19,0.8521881512354866,0.12023191943851083,0.5949944690265485,0.20288506281991614,0.07485858707425683,0.8129213483146066,35.14,30.11,35.08,34.774,33.57,29.91,66.96,35.14,East,64.86,-37.05,5.03,0.06,1.57,0.37,3.0,1.0
Odisha,Puri,75.29,7.77,74.88,41.18,Low UHC,32.32,83.62,0.8405775528431082,0.10558437595361611,0.704507743362832,0.3434155421126104,0.2746419545071609,0.8402247191011236,41.18,37.49,41.04,39.17,40.64,35.46,74.88,41.18,East,58.82,-39.42,3.69,0.14,0.54,2.01,3.0,0.0
Odisha,Jagatsinghapur,66.48,11.16,77.55,41.3,Low UHC,24.91,83.89,0.7094373325394463,0.20903265181568512,0.7414269911504425,0.34620753838994867,0.18546154771934048,0.843258426966292,41.3,35.84,41.3,37.36,39.48,35.29,77.55,41.3,East,58.7,-42.26,5.46,0.0,1.82,3.94,3.0,1.0
Puducherry,Karaikal,77.86,18.28,58.97,55.82,High UHC,74.45,86.77,0.8788329860077403,0.42630454684162344,0.48451327433628316,0.6840390879478826,0.7816825129377782,0.8756179775280898,55.82,48.19,56.81,55.25,52.83,55.06,58.97,55.82,South,44.18,-3.91,7.63,-0.99,2.99,0.57,3.0,2.0
Puducherry,Yanam,78.44,7.32,53.77,44.24,Medium UHC,61.39,89.3,0.8874665078892526,0.09185230393652732,0.4126106194690266,0.4146114471847371,0.6245035503670717,0.9040449438202247,44.24,30.57,45.14,31.36,47.1,42.13,53.77,44.24,South,55.76,-11.64,13.67,-0.9,-2.86,12.88,3.0,0.0
Puducherry,Puducherry,76.93,27.67,65.59,63.15,High UHC,85.57,84.05,0.864989580232212,0.7128471162648765,0.5760508849557522,0.8545835272219635,0.9155132988325909,0.8450561797752808,63.15,56.99,59.0,62.08,61.04,62.55,65.59,63.15,South,36.85,-3.04,6.16,4.15,2.11,1.07,2.0,2.0
Puducherry,Mahe,80.5,20.51,59.24,55.15,High UHC,57.75,90.29,0.9181303959511758,0.4943545926151969,0.48824668141592925,0.6684504420660771,0.5806956312432301,0.9151685393258426,55.15,52.13,53.694,50.18,53.826,54.17,59.24,55.15,South,44.85,-5.07,3.02,1.46,1.32,4.97,3.0,2.0
Punjab,Rupnagar,62.47,6.11,68.72,42.87,Medium UHC,62.0,88.95,0.6497469484965763,0.05492828806835523,0.6193307522123894,0.38273615635179137,0.6318449873631002,0.9001123595505618,42.87,36.39,43.26,43.04,42.44,38.09,68.72,42.87,North,57.13,-30.63,6.48,-0.39,0.43,-0.17,3.0,0.0
Punjab,Firozpur,65.95,13.08,61.03,46.63,Medium UHC,49.13,85.23,0.7015480797856505,0.26762282575526397,0.5129977876106195,0.470218706375058,0.4769527018895174,0.858314606741573,46.63,42.41,45.38,46.12,44.74,43.6,61.03,46.63,North,53.37,-17.43,4.22,1.25,1.89,0.51,3.0,1.0
Punjab,Mansa,63.17,12.32,52.48,45.83,Medium UHC,56.2,88.06,0.6601667162846084,0.2444308819041807,0.3947732300884956,0.4516053978594694,0.5620411601877482,0.8901123595505618,45.83,40.38,46.06,45.25,45.89,44.3,52.48,45.83,North,54.17,-8.18,5.45,-0.23,-0.06,0.58,3.0,1.0
Punjab,Fazilka,57.5,12.01,59.49,44.21,Medium UHC,49.13,83.72,0.575766597201548,0.23497101007018614,0.4917035398230089,0.41391344811540254,0.4769527018895174,0.8413483146067415,44.21,37.73,44.65,43.84,42.93,41.05,59.49,44.21,North,55.79,-18.44,6.48,-0.44,1.28,0.37,3.0,1.0
Punjab,Moga,70.37,10.87,59.8,48.03,High UHC,63.86,87.49,0.7673414706757963,0.20018309429356115,0.49599004424778764,0.5027919962773382,0.6542303526296787,0.8837078651685392,48.03,44.29,48.25,47.9,47.14,45.47,59.8,48.03,North,51.97,-14.33,3.74,-0.22,0.89,0.13,3.0,0.0
Punjab,Bathinda,51.87,15.04,54.12,49.03,High UHC,76.38,87.92,0.4919618934206609,0.327433628318584,0.417450221238938,0.5260586319218241,0.8049103381875073,0.8885393258426966,49.03,41.31,49.27,48.98,48.23,47.84,54.12,49.03,North,50.97,-6.28,7.72,-0.24,0.8,0.05,1.0,0.0
Punjab,Jalandhar,66.22,11.36,61.74,52.06,High UHC,91.03,90.41,0.7055671330753199,0.2151357949343912,0.5228152654867257,0.596556537924616,0.9812251775183534,0.9165168539325841,52.06,45.84,51.27,51.01,51.6,49.88,61.74,52.06,North,47.94,-11.86,6.22,0.79,0.46,1.05,3.0,0.0
Punjab,Fatehgarh Sahib,67.86,13.46,68.19,51.08,High UHC,68.27,81.82,0.7299791604644238,0.2792187976808057,0.6120022123893805,0.57375523499302,0.707305331568179,0.8199999999999998,51.08,43.01,51.41,51.64,49.97,47.52,68.19,51.08,North,48.92,-20.67,8.07,-0.33,1.11,-0.56,3.0,0.0
Punjab,Gurdaspur,57.24,5.98,55.08,42.05,Medium UHC,78.04,89.38,0.5718963977374218,0.05096124504119623,0.43072455752212385,0.363657515123313,0.824888674930798,0.9049438202247191,42.05,37.42,41.08,41.75,40.65,39.31,55.08,42.05,North,57.95,-15.77,4.63,0.97,1.4,0.3,3.0,0.0
Punjab,Kapurthala,55.99,9.98,57.59,43.38,Medium UHC,53.89,88.61,0.5532896695445073,0.1730241074153189,0.4654314159292036,0.3946021405304794,0.5342399807437719,0.8962921348314606,43.38,38.75,42.09,42.54,42.01,40.42,57.59,43.38,North,56.62,-17.17,4.63,1.29,1.37,0.84,3.0,1.0
Punjab,Pathankot,56.13,10.31,61.07,47.49,High UHC,78.04,87.56,0.5553736231021137,0.18309429356118403,0.5135508849557522,0.49022801302931596,0.824888674930798,0.8844943820224719,47.49,39.33,45.89,47.45,43.91,44.6,61.07,47.49,North,52.51,-16.47,8.16,1.6,3.58,0.04,3.0,0.0
Punjab,Sahibzada Ajit Singh Nagar,68.12,15.46,67.9,48.09,High UHC,40.95,87.87,0.7338493599285502,0.34025022886786704,0.6079922566371683,0.5041879944160075,0.37850523528703817,0.8879775280898876,48.09,42.24,46.85,47.47,46.99,44.12,67.9,48.09,North,51.91,-23.78,5.85,1.24,1.1,0.62,3.0,0.0
Punjab,Tarn Taran,64.32,9.58,62.98,45.99,Medium UHC,60.73,87.33,0.6772849062220897,0.16081782117790663,0.5399612831858407,0.45532805956258726,0.6165603562402213,0.8819101123595505,45.99,36.89,45.42,46.09,44.88,42.52,62.98,45.99,North,54.01,-20.46,9.1,0.57,1.11,-0.1,3.0,0.0
Punjab,Amritsar,62.39,20.85,62.42,53.93,High UHC,63.08,89.09,0.6485561178922298,0.5047299359169973,0.5322179203539823,0.6400651465798044,0.6448429413888555,0.901685393258427,53.93,48.57,51.13,53.07,51.37,52.0,62.42,53.93,North,46.07,-10.42,5.36,2.8,2.56,0.86,1.0,2.0
Punjab,Barnala,64.56,8.23,60.26,40.28,Low UHC,36.87,89.89,0.6808573980351295,0.11962160512664025,0.5023506637168142,0.3224755700325732,0.3294018534119629,0.9106741573033708,40.28,39.68,39.9,40.3,40.17,36.42,60.26,40.28,North,59.72,-23.84,0.6,0.38,0.11,-0.02,3.0,1.0
Punjab,Shahid Bhagat Singh Nagar,72.24,11.38,60.25,47.22,High UHC,53.27,88.93,0.7951771360523964,0.2157461092462619,0.502212389380531,0.4839460214053046,0.5267781923215791,0.8998876404494383,47.22,43.51,47.82,45.87,46.99,44.43,60.25,47.22,North,52.78,-15.82,3.71,-0.6,0.23,1.35,3.0,0.0
Punjab,Hoshiarpur,67.78,11.39,63.12,49.72,High UHC,69.18,90.16,0.7287883298600774,0.21605126640219716,0.5418971238938053,0.5421126105165193,0.7182573113491395,0.9137078651685393,49.72,44.69,49.47,50.16,48.53,46.84,63.12,49.72,North,50.28,-16.28,5.03,0.25,1.19,-0.44,3.0,0.0
Punjab,Patiala,61.53,7.29,65.4,45.52,Medium UHC,77.58,85.86,0.6357546888955046,0.09093683246872139,0.5734236725663717,0.44439274080967883,0.8193525093272354,0.8653932584269662,45.52,37.25,45.72,45.94,45.14,41.58,65.4,45.52,North,54.48,-23.82,8.27,-0.2,0.38,-0.42,3.0,0.0
Punjab,Ludhiana,60.6,9.61,62.55,46.31,Medium UHC,65.59,89.21,0.6219112831199761,0.16173329264571254,0.5340154867256637,0.46277338296882276,0.6750511493561198,0.9030337078651685,46.31,39.0,46.71,48.35,45.8,42.96,62.55,46.31,North,53.69,-19.59,7.31,-0.4,0.51,-2.04,3.0,0.0
Punjab,Muktsar,59.25,11.6,57.82,44.98,Medium UHC,53.28,86.9,0.6018160166716284,0.2224595666768386,0.46861172566371684,0.4318287575616564,0.5268985437477434,0.8770786516853932,44.98,39.73,45.57,45.75,46.45,42.24,57.82,44.98,North,55.02,-15.58,5.25,-0.59,-1.47,-0.77,3.0,1.0
Punjab,Sangrur,66.64,15.27,56.29,51.89,High UHC,72.63,90.43,0.7118189937481393,0.3344522429050961,0.44745575221238937,0.5926012098650535,0.7597785533758574,0.9167415730337078,51.89,46.26,51.35,51.51,51.68,50.85,56.29,51.89,North,48.11,-5.44,5.63,0.54,0.21,0.38,3.0,0.0
Punjab,Faridkot,58.51,9.8,60.14,44.04,Medium UHC,55.77,86.16,0.590800833581423,0.1675312786084834,0.5006913716814159,0.40995812005583976,0.5568660488626791,0.8687640449438201,44.04,41.4,44.06,44.03,43.13,40.74,60.14,44.04,North,55.96,-19.4,2.64,-0.02,0.91,0.01,3.0,1.0
Rajasthan,Bharatpur,52.05,9.3,79.4,45.18,Medium UHC,63.43,77.25,0.4946412622804405,0.15227342081171805,0.767007743362832,0.4364820846905537,0.6490552413046093,0.7686516853932583,45.18,33.03,44.51,35.52,44.13,39.25,79.4,45.18,West,54.82,-40.15,12.15,0.67,1.05,9.66,1.0,0.0
Rajasthan,Banswara,73.88,5.87,83.6,43.01,Medium UHC,53.65,75.59,0.8195891634415003,0.04760451632590784,0.8250829646017699,0.3859934853420195,0.5313515465158261,0.75,43.01,25.08,42.44,49.58,41.38,36.42,83.6,43.01,West,56.99,-47.18,17.93,0.57,1.63,-6.57,3.0,0.0
Rajasthan,Dhaulpur,63.51,10.9,91.16,48.52,High UHC,54.49,78.21,0.6652277463530812,0.20109856576136712,0.9296183628318584,0.5141926477431362,0.5414610663136359,0.7794382022471908,48.52,43.76,48.29,46.78,47.96,41.44,91.16,48.52,West,51.48,-49.72,4.76,0.23,0.56,1.74,3.0,0.0
Rajasthan,Jaisalmer,69.26,8.32,93.75,47.9,High UHC,61.77,75.61,0.7508186960404882,0.12236801953005802,0.9654314159292037,0.4997673336435551,0.6290769045613189,0.7502247191011235,47.9,41.24,47.4,47.53,46.5,40.5,93.75,47.9,West,52.1,-53.25,6.66,0.5,1.4,0.37,3.0,0.0
Rajasthan,Sawai Madhopur,50.05,8.73,92.79,45.19,Medium UHC,54.85,84.73,0.4648704971717772,0.1348794629234056,0.9521570796460179,0.4367147510469984,0.5457937176555543,0.8526966292134831,45.19,41.67,44.16,42.34,44.42,37.75,92.79,45.19,West,54.81,-55.04,3.52,1.03,0.77,2.85,1.0,0.0
Rajasthan,Jhalawar,77.47,5.93,78.9,44.59,Medium UHC,61.01,79.76,0.8730276868115511,0.04943545926151968,0.7600940265486726,0.4227547696603071,0.6199301961728245,0.7968539325842696,44.59,35.57,43.49,48.96,44.56,38.66,78.9,44.59,West,55.41,-40.24,9.02,1.1,0.03,-4.37,3.0,0.0
Rajasthan,Udaipur,73.31,5.37,92.66,44.01,Medium UHC,54.87,82.48,0.8111044953855314,0.03234665852914251,0.9503595132743363,0.4092601209865052,0.5460344205078829,0.8274157303370786,44.01,38.39,43.28,46.32,42.44,36.53,92.66,44.01,West,55.99,-56.13,5.62,0.73,1.57,-2.31,3.0,0.0
Rajasthan,Karauli,68.03,13.34,89.79,52.72,High UHC,64.57,77.41,0.7325096754986603,0.275556911809582,0.9106747787610621,0.6119125174499767,0.662775303887351,0.7704494382022471,52.72,41.19,51.77,57.16,51.69,46.15,89.79,52.72,West,47.28,-43.64,11.53,0.95,1.03,-4.44,3.0,0.0
Rajasthan,Sikar,69.04,6.82,92.86,47.85,High UHC,68.6,83.64,0.7475439118785353,0.07659444613976199,0.953125,0.4986040018613307,0.7112769286316041,0.8404494382022472,47.85,44.35,47.53,47.8,47.01,40.55,92.86,47.85,West,52.15,-52.31,3.5,0.32,0.84,0.05,3.0,0.0
Rajasthan,Baran,80.28,10.56,91.66,53.17,High UHC,66.55,82.18,0.9148556117892229,0.19072322245956672,0.9365320796460177,0.6223825034899952,0.6866048862679022,0.8240449438202248,53.17,44.24,51.98,56.11,51.46,46.41,91.66,53.17,West,46.83,-45.25,8.93,1.19,1.71,-2.94,3.0,0.0
Rajasthan,Bhilwara,65.89,14.31,91.58,53.71,High UHC,63.87,80.99,0.7006549568323905,0.3051571559353067,0.9354258849557522,0.6349464867380177,0.654350704055843,0.8106741573033707,53.71,44.29,53.03,59.42,52.79,47.0,91.58,53.71,West,46.29,-44.58,9.42,0.68,0.92,-5.71,3.0,0.0
Rajasthan,Alwar,51.56,12.32,84.41,48.68,High UHC,60.15,84.81,0.4873474248288181,0.2444308819041807,0.836283185840708,0.5179153094462541,0.6095799735226861,0.8535955056179775,48.68,40.3,48.28,43.18,50.15,42.43,84.41,48.68,West,51.32,-41.98,8.38,0.4,-1.47,5.5,1.0,0.0
Rajasthan,Jhunjhunun,71.75,7.67,90.69,48.26,High UHC,61.43,85.34,0.7878832986007739,0.10253280439426304,0.9231194690265487,0.5081433224755698,0.6249849560717293,0.8595505617977528,48.26,44.21,48.6,44.66,48.1,41.22,90.69,48.26,West,51.74,-49.47,4.05,-0.34,0.16,3.6,3.0,0.0
Rajasthan,Jaipur,73.44,10.98,91.93,53.95,High UHC,70.26,87.75,0.8130395951175945,0.20353982300884957,0.9402654867256639,0.6405304792926942,0.7312552653748947,0.886629213483146,53.95,49.62,54.6,52.57,53.47,47.22,91.93,53.95,West,46.05,-44.71,4.33,-0.65,0.48,1.38,3.0,0.0
Rajasthan,Tonk,67.31,8.83,88.11,48.15,High UHC,60.26,82.04,0.7217922000595415,0.13793103448275865,0.8874446902654869,0.5055839925546766,0.6109038392104946,0.8224719101123595,48.15,44.04,47.27,52.58,48.11,41.4,88.11,48.15,West,51.85,-46.71,4.11,0.88,0.04,-4.43,3.0,0.0
Rajasthan,Kota,76.38,8.99,80.59,51.65,High UHC,74.84,88.73,0.8568026198273294,0.14281354897772355,0.783462389380531,0.5870172173103767,0.78637621855819,0.8976404494382022,51.65,43.95,48.52,51.95,50.4,46.21,80.59,51.65,West,48.35,-34.38,7.7,3.13,1.25,-0.3,3.0,0.0
Rajasthan,Barmer,77.95,4.56,94.41,44.74,Medium UHC,62.54,85.44,0.8801726704376301,0.007628928898382653,0.9745575221238938,0.42624476500698005,0.6383439643759778,0.8606741573033707,44.74,37.74,44.52,46.0,42.9,37.12,94.41,44.74,West,55.26,-57.29,7.0,0.22,1.84,-1.26,3.0,0.0
Rajasthan,Ajmer,55.77,7.95,87.28,45.77,Medium UHC,61.48,84.46,0.5500148853825543,0.11107720476045166,0.8759679203539825,0.4502093997208003,0.6255867132025514,0.8496629213483144,45.77,38.11,44.67,48.81,43.91,38.95,87.28,45.77,West,54.23,-48.33,7.66,1.1,1.86,-3.04,1.0,0.0
Rajasthan,Pali,67.7,14.53,93.32,56.13,High UHC,71.51,84.83,0.7275974992557309,0.3118706133658834,0.9594856194690267,0.6912517449976734,0.7462991936454446,0.853820224719101,56.13,46.7,55.18,54.33,55.27,49.43,93.32,56.13,West,43.87,-43.89,9.43,0.95,0.86,1.8,3.0,0.0
Rajasthan,Bundi,71.88,8.17,79.89,48.86,High UHC,75.4,78.65,0.789818398332837,0.11779066219102838,0.773783185840708,0.5221033038622613,0.7931158984233964,0.7843820224719101,48.86,35.05,47.99,54.95,47.01,43.2,79.89,48.86,West,51.14,-36.69,13.81,0.87,1.85,-6.09,3.0,0.0
Rajasthan,Dausa,73.68,9.69,96.25,51.36,High UHC,64.3,80.85,0.8166120869306343,0.164174549893195,1.0,0.580269892973476,0.6595258153809123,0.8091011235955055,51.36,46.53,51.09,51.91,50.41,43.9,96.25,51.36,West,48.64,-52.35,4.83,0.27,0.95,-0.55,3.0,0.0
Rajasthan,Hanumangarh,66.4,10.11,85.33,49.96,High UHC,63.31,85.79,0.7082465019350997,0.1769911504424779,0.8490044247787611,0.5476966030711958,0.6476110241906365,0.8646067415730337,49.96,47.7,49.74,49.64,50.27,43.7,85.33,49.96,West,50.04,-41.63,2.26,0.22,-0.31,0.32,3.0,0.0
Rajasthan,Chittaurgarh,72.58,5.43,82.29,43.94,Medium UHC,61.24,82.51,0.8002381661208692,0.03417760146475435,0.8069690265486726,0.4076314564913912,0.6226982789746058,0.827752808988764,43.94,35.74,43.49,47.04,43.52,37.56,82.29,43.94,West,56.06,-44.73,8.2,0.45,0.42,-3.1,3.0,0.0
Rajasthan,Jalor,66.82,4.63,90.13,43.35,Medium UHC,65.0,84.49,0.7144983626079189,0.009765028989929814,0.9153761061946903,0.3939041414611446,0.6679504152124203,0.8499999999999999,43.35,36.9,43.4,42.43,41.98,36.1,90.13,43.35,West,56.65,-54.03,6.45,-0.05,1.37,0.92,3.0,0.0
Rajasthan,Nagaur,72.53,4.65,93.35,42.68,Medium UHC,52.78,85.25,0.7994938969931528,0.010375343301800427,0.9599004424778761,0.3783154955793392,0.5208809724395234,0.8585393258426965,42.68,38.34,42.07,43.05,40.9,35.1,93.35,42.68,West,57.32,-58.25,4.34,0.61,1.78,-0.37,3.0,0.0
Rajasthan,Dungarpur,68.49,14.44,87.36,54.41,High UHC,67.32,81.97,0.7393569514736528,0.3091241989624657,0.8770741150442478,0.6512331316891575,0.6958719460825609,0.8216853932584269,54.41,41.78,54.14,61.3,53.23,48.34,87.36,54.41,West,45.59,-39.02,12.63,0.27,1.18,-6.89,3.0,0.0
Rajasthan,Pratapgarh,68.88,5.29,84.45,42.3,Medium UHC,57.4,76.72,0.745162250669842,0.029905401281660055,0.8368362831858409,0.3694741740344345,0.5764833313274762,0.762696629213483,42.3,27.53,41.59,47.85,40.2,35.58,84.45,42.3,West,57.7,-48.87,14.77,0.71,2.1,-5.55,3.0,0.0
Rajasthan,Sirohi,69.33,9.67,90.7,50.95,High UHC,72.53,77.8,0.7518606728192915,0.1635642355813244,0.923257743362832,0.5707305723592369,0.7585750391142134,0.7748314606741572,50.95,40.24,49.56,54.12,46.48,44.11,90.7,50.95,West,49.05,-46.59,10.71,1.39,4.47,-3.17,3.0,0.0
Rajasthan,Bikaner,64.78,6.29,91.64,46.13,Medium UHC,65.87,84.9,0.6841321821970824,0.06042111687519072,0.9362555309734515,0.4585853885528153,0.678420989288723,0.8546067415730337,46.13,41.66,45.01,46.53,44.65,38.86,91.64,46.13,West,53.87,-52.78,4.47,1.12,1.48,-0.4,3.0,0.0
Rajasthan,Rajsamand,58.83,14.52,87.87,54.37,High UHC,74.51,84.94,0.5955641559988091,0.31156545620994813,0.8841261061946903,0.6503024662633781,0.7824046214947646,0.8550561797752808,54.37,47.43,54.24,56.45,52.29,48.22,87.87,54.37,West,45.63,-39.65,6.94,0.13,2.08,-2.08,3.0,0.0
Rajasthan,Churu,63.75,6.16,87.08,45.46,Medium UHC,64.98,87.37,0.6688002381661208,0.05645407384803175,0.8732024336283186,0.44299674267100975,0.6677097123600915,0.8823595505617977,45.46,39.71,44.61,47.57,43.13,38.64,87.08,45.46,West,54.54,-48.44,5.75,0.85,2.33,-2.11,3.0,0.0
Rajasthan,Jodhpur,74.01,5.37,91.5,45.01,Medium UHC,58.93,86.25,0.8215242631735636,0.03234665852914251,0.9343196902654869,0.43252675663099094,0.5948970995306293,0.8697752808988763,45.01,39.44,44.49,46.67,43.24,37.69,91.5,45.01,West,54.99,-53.81,5.57,0.52,1.77,-1.66,3.0,0.0
Rajasthan,Ganganagar,67.22,8.5,91.04,49.04,High UHC,62.15,87.72,0.7204525156296516,0.1278608483368935,0.9279590707964605,0.5262912982782688,0.6336502587555661,0.8862921348314606,49.04,44.66,48.79,49.28,46.49,42.01,91.04,49.04,West,50.96,-49.03,4.38,0.25,2.55,-0.24,3.0,0.0
Sikkim,West District,80.75,7.37,59.18,42.65,Medium UHC,45.02,89.02,0.9218517415897588,0.09337808971620387,0.48741703539823006,0.37761749651000454,0.42748826573594895,0.9008988764044943,42.65,41.3,42.74,42.78,42.86,39.29,59.18,42.65,Northeast,57.35,-19.89,1.35,-0.09,-0.21,-0.13,3.0,0.0
Sikkim,East District,40.23,8.18,68.68,42.05,Medium UHC,71.75,81.05,0.3186960404882405,0.1180958193469637,0.6187776548672568,0.363657515123313,0.7491876278733902,0.8113483146067415,42.05,33.88,42.52,42.25,38.94,37.2,68.68,42.05,Northeast,57.95,-31.48,8.17,-0.47,3.11,-0.2,1.0,1.0
Sikkim,South District,69.93,8.49,58.69,45.99,Medium UHC,66.24,89.13,0.7607919023518904,0.1275556911809582,0.48064159292035397,0.45532805956258726,0.6828739920568057,0.9021348314606741,45.99,44.07,45.59,45.84,44.6,43.27,58.69,45.99,Northeast,54.01,-15.42,1.92,0.4,1.39,0.15,3.0,0.0
Sikkim,North  District,54.02,8.75,63.92,41.72,Medium UHC,51.28,81.63,0.523965465912474,0.1354897772352762,0.5529590707964602,0.3559795253606327,0.5028282585148633,0.8178651685393258,41.72,34.66,42.03,42.11,42.28,37.5,63.92,41.72,Northeast,58.28,-26.42,7.06,-0.31,-0.56,-0.39,1.0,1.0
Tamil Nadu,Pudukkottai,75.53,31.08,77.76,63.9,High UHC,78.34,74.51,0.8441500446561475,0.816905706438816,0.7443307522123896,0.872033503955328,0.82849921771573,0.7378651685393258,63.9,47.64,63.49,67.45,62.53,60.84,77.76,63.9,South,36.1,-16.92,16.26,0.41,1.37,-3.55,2.0,2.0
Tamil Nadu,Dindigul,84.62,21.98,88.59,62.5,High UHC,71.98,80.44,0.9794581720750223,0.5392126945376869,0.8940818584070798,0.8394602140530478,0.7519557106751715,0.8044943820224718,62.5,54.83,63.0,64.04,60.94,57.28,88.59,62.5,South,37.5,-31.31,7.67,-0.5,1.56,-1.54,3.0,2.0
Tamil Nadu,Coimbatore,77.49,33.34,81.6,68.29,High UHC,82.49,85.42,0.8733253944626375,0.8858712236801954,0.7974280973451326,0.9741740344346208,0.8784450595739559,0.8604494382022472,68.29,60.26,67.17,69.08,66.22,65.32,81.6,68.29,South,31.71,-16.28,8.03,1.12,2.07,-0.79,2.0,2.0
Tamil Nadu,Krishnagiri,79.75,9.51,85.55,52.68,High UHC,75.82,82.44,0.9069663590354272,0.1586817210863595,0.8520464601769913,0.6109818520241972,0.7981706583223009,0.8269662921348314,52.68,45.01,52.65,52.89,50.61,46.66,85.55,52.68,South,47.32,-38.89,7.67,0.03,2.07,-0.21,3.0,0.0
Tamil Nadu,Tiruvannamalai,82.27,25.21,80.04,63.02,High UHC,71.6,83.6,0.9444775230723429,0.637778455904791,0.7758573008849559,0.8515588645881804,0.7473823564809241,0.8399999999999999,63.02,48.1,61.99,66.07,58.99,59.36,80.04,63.02,South,36.98,-20.68,14.92,1.03,4.03,-3.05,2.0,2.0
Tamil Nadu,Theni,84.16,25.33,86.02,66.67,High UHC,87.38,82.21,0.9726108961000296,0.6414403417760146,0.8585453539823009,0.9364820846905537,0.9372969069683474,0.82438202247191,66.67,60.64,67.01,63.91,65.06,62.55,86.02,66.67,South,33.33,-23.47,6.03,-0.34,1.61,2.76,2.0,2.0
Tamil Nadu,The Nilgiris,77.69,37.08,78.6,69.4,High UHC,82.07,86.61,0.876302470973504,1.0000000000000002,0.755945796460177,1.0,0.8733902996750509,0.873820224719101,69.4,61.66,70.88,70.08,67.51,67.27,78.6,69.4,South,30.6,-11.33,7.74,-1.48,1.89,-0.68,2.0,2.0
